"id";"timestamp";"amount";"customer_id";"product_id"
"44694";"2013-04-18 02:54:35";"1,00";"478";"37"
"44695";"2013-04-18 02:54:35";"1,00";"478";"37"
"44696";"2013-04-18 02:54:35";"1,00";"478";"37"
"44714";"2013-04-19 22:37:37";"1,50";"590";"8"
"44715";"2013-04-19 22:37:37";"1,50";"590";"8"
"44717";"2013-04-19 23:14:51";"1,50";"360";"8"
"44748";"2013-04-21 21:42:28";"1,50";"479";"8"
"44751";"2013-04-21 22:24:50";"1,00";"643";"37"
"44752";"2013-04-21 22:24:50";"1,00";"643";"37"
"44757";"2013-04-21 22:33:56";"1,00";"643";"37"
"44758";"2013-04-21 22:33:56";"1,00";"643";"37"
"44759";"2013-04-21 22:34:02";"1,00";"644";"37"
"44794";"2013-04-23 21:15:33";"1,00";"334";"24"
"44803";"2013-04-23 21:47:51";"1,00";"207";"24"
"44821";"2013-04-23 22:22:17";"1,00";"706";"24"
"44825";"2013-04-23 22:35:51";"1,00";"652";"24"
"44832";"2013-04-23 22:42:11";"1,00";"706";"24"
"44843";"2013-04-23 22:56:03";"1,00";"706";"24"
"44845";"2013-04-23 22:57:50";"1,00";"334";"24"
"44849";"2013-04-23 23:05:23";"1,70";"579";"6"
"44850";"2013-04-23 23:06:29";"1,00";"457";"24"
"44855";"2013-04-23 23:13:47";"0,80";"609";"70"
"44856";"2013-04-23 23:13:47";"0,80";"609";"70"
"44879";"2013-04-24 00:28:29";"1,00";"371";"24"
"44917";"2013-04-24 22:59:04";"1,70";"251";"6"
"44920";"2013-04-24 23:00:42";"1,00";"706";"24"
"44923";"2013-04-24 23:02:57";"1,00";"706";"24"
"44927";"2013-04-24 23:05:06";"1,70";"708";"6"
"44932";"2013-04-24 23:06:42";"1,00";"650";"24"
"44935";"2013-04-24 23:07:36";"1,70";"702";"6"
"44936";"2013-04-24 23:08:25";"1,70";"659";"6"
"44937";"2013-04-24 23:08:57";"1,70";"622";"6"
"44938";"2013-04-24 23:09:39";"1,00";"658";"24"
"44939";"2013-04-24 23:10:16";"1,00";"706";"24"
"44946";"2013-04-24 23:20:35";"1,00";"706";"24"
"44948";"2013-04-24 23:21:29";"1,00";"658";"24"
"44956";"2013-04-24 23:26:07";"1,70";"390";"6"
"44957";"2013-04-24 23:26:07";"1,70";"390";"6"
"44966";"2013-04-24 23:41:54";"1,00";"706";"24"
"44968";"2013-04-24 23:46:22";"1,00";"658";"24"
"44969";"2013-04-24 23:46:22";"1,00";"658";"24"
"44970";"2013-04-24 23:47:20";"1,00";"617";"24"
"44976";"2013-04-24 23:52:11";"1,70";"659";"6"
"44978";"2013-04-24 23:56:10";"1,00";"706";"24"
"44980";"2013-04-25 00:02:03";"0,80";"390";"70"
"44983";"2013-04-25 00:09:25";"1,00";"674";"95"
"44986";"2013-04-25 00:10:19";"1,00";"647";"24"
"44993";"2013-04-25 00:36:01";"1,00";"657";"24"
"44994";"2013-04-25 00:40:11";"0,80";"390";"70"
"44995";"2013-04-25 00:40:22";"1,00";"371";"24"
"45003";"2013-04-25 00:57:16";"1,00";"658";"24"
"45004";"2013-04-25 01:02:39";"1,70";"659";"6"
"45007";"2013-04-25 01:06:29";"1,00";"390";"24"
"45008";"2013-04-25 01:06:38";"1,00";"371";"24"
"45049";"2013-04-27 20:14:55";"1,50";"590";"7"
"45076";"2013-04-27 23:05:59";"1,00";"609";"37"
"45077";"2013-04-27 23:06:07";"1,00";"653";"37"
"45078";"2013-04-27 23:06:15";"1,00";"643";"37"
"45079";"2013-04-27 23:06:35";"1,00";"640";"37"
"45080";"2013-04-27 23:06:45";"1,00";"648";"37"
"45081";"2013-04-27 23:06:45";"1,00";"648";"37"
"45082";"2013-04-27 23:06:45";"1,00";"648";"37"
"45113";"2013-04-28 00:04:13";"1,00";"716";"37"
"45114";"2013-04-28 00:04:21";"1,00";"643";"37"
"45115";"2013-04-28 00:04:28";"1,00";"653";"37"
"45116";"2013-04-28 00:04:36";"1,00";"609";"37"
"45117";"2013-04-28 00:04:46";"1,00";"648";"37"
"45118";"2013-04-28 00:04:46";"1,00";"648";"37"
"45119";"2013-04-28 00:04:46";"1,00";"648";"37"
"45155";"2013-04-30 20:34:49";"1,50";"590";"7"
"45160";"2013-04-30 21:00:15";"1,00";"334";"24"
"45171";"2013-04-30 21:21:24";"1,00";"320";"24"
"45175";"2013-04-30 21:31:20";"1,00";"334";"24"
"45179";"2013-04-30 21:39:21";"1,70";"699";"6"
"45191";"2013-04-30 21:59:45";"1,70";"728";"6"
"45193";"2013-04-30 22:03:12";"1,00";"334";"24"
"45197";"2013-04-30 22:12:31";"1,00";"617";"24"
"45198";"2013-04-30 22:12:41";"1,70";"618";"6"
"45219";"2013-04-30 22:57:03";"1,00";"617";"24"
"45224";"2013-04-30 23:06:11";"1,00";"587";"24"
"45228";"2013-04-30 23:32:07";"1,00";"609";"37"
"45229";"2013-04-30 23:32:07";"1,00";"609";"37"
"45230";"2013-04-30 23:32:17";"1,00";"478";"37"
"45231";"2013-04-30 23:32:53";"1,00";"642";"37"
"45232";"2013-04-30 23:34:54";"1,00";"683";"37"
"45233";"2013-04-30 23:35:04";"1,70";"609";"6"
"45234";"2013-04-30 23:35:32";"1,70";"609";"6"
"45238";"2013-04-30 23:52:44";"1,00";"587";"24"
"45241";"2013-05-01 00:05:47";"1,70";"623";"6"
"45242";"2013-05-01 00:06:01";"1,00";"643";"24"
"45244";"2013-05-01 00:12:08";"1,00";"643";"37"
"45245";"2013-05-01 00:12:08";"1,00";"643";"37"
"45246";"2013-05-01 00:12:15";"1,00";"623";"37"
"45247";"2013-05-01 00:12:22";"1,00";"478";"37"
"45258";"2013-05-01 00:31:56";"1,00";"615";"37"
"45259";"2013-05-01 00:31:57";"1,00";"643";"37"
"45260";"2013-05-01 00:31:57";"1,00";"478";"37"
"45261";"2013-05-01 00:31:58";"1,00";"623";"37"
"45262";"2013-05-01 00:31:58";"1,00";"648";"37"
"45263";"2013-05-01 00:44:35";"1,00";"643";"24"
"45265";"2013-05-01 01:50:30";"1,50";"590";"7"
"45281";"2013-05-02 00:13:14";"1,50";"590";"7"
"45282";"2013-05-02 00:15:29";"1,00";"643";"37"
"45283";"2013-05-02 00:15:30";"1,00";"653";"37"
"45284";"2013-05-02 00:15:30";"1,00";"648";"37"
"45285";"2013-05-02 00:15:31";"1,00";"615";"37"
"45288";"2013-05-02 00:56:46";"1,00";"643";"37"
"45289";"2013-05-02 00:56:47";"1,00";"609";"37"
"45290";"2013-05-02 00:56:48";"1,00";"478";"37"
"45291";"2013-05-02 00:56:48";"1,00";"648";"37"
"45292";"2013-05-02 00:56:48";"1,00";"615";"37"
"45293";"2013-05-02 00:56:49";"1,00";"653";"37"
"45294";"2013-05-02 00:57:52";"1,00";"643";"37"
"45299";"2013-05-02 12:56:15";"1,50";"674";"7"
"45301";"2013-05-02 13:23:27";"1,70";"664";"6"
"45316";"2013-05-03 01:16:51";"1,70";"457";"6"
"45331";"2013-05-03 16:27:21";"1,50";"590";"7"
"45347";"2013-05-03 17:05:37";"1,70";"460";"6"
"45386";"2013-05-03 19:48:01";"1,50";"590";"7"
"45396";"2013-05-03 20:48:05";"1,70";"609";"6"
"45399";"2013-05-03 21:03:11";"1,00";"460";"37"
"45403";"2013-05-03 21:13:47";"1,70";"84";"6"
"45416";"2013-05-03 22:28:39";"0,80";"489";"70"
"45424";"2013-05-03 23:15:40";"1,50";"202";"8"
"45427";"2013-05-03 23:21:00";"1,50";"590";"7"
"45432";"2013-05-03 23:25:48";"0,80";"246";"70"
"45436";"2013-05-03 23:41:24";"1,50";"161";"7"
"45437";"2013-05-03 23:41:52";"1,50";"161";"7"
"45439";"2013-05-03 23:47:20";"0,80";"465";"70"
"45440";"2013-05-03 23:52:13";"1,00";"683";"95"
"45441";"2013-05-03 23:52:14";"1,00";"640";"95"
"45442";"2013-05-03 23:52:14";"1,00";"648";"95"
"45443";"2013-05-03 23:52:15";"1,00";"615";"95"
"45444";"2013-05-03 23:54:04";"1,00";"648";"37"
"45445";"2013-05-03 23:54:12";"1,00";"615";"37"
"45446";"2013-05-03 23:54:19";"1,00";"609";"37"
"45447";"2013-05-03 23:55:21";"1,00";"320";"37"
"45448";"2013-05-03 23:55:21";"1,00";"320";"37"
"45449";"2013-05-03 23:55:21";"1,00";"320";"37"
"45450";"2013-05-03 23:55:21";"1,00";"320";"37"
"45451";"2013-05-03 23:55:21";"1,00";"320";"37"
"45452";"2013-05-03 23:55:34";"1,50";"320";"8"
"45453";"2013-05-03 23:55:36";"1,50";"320";"8"
"45454";"2013-05-03 23:56:07";"1,50";"12";"7"
"45456";"2013-05-04 00:19:40";"1,00";"467";"37"
"45457";"2013-05-04 00:20:07";"1,50";"716";"8"
"45458";"2013-05-04 00:20:20";"1,50";"752";"8"
"45459";"2013-05-04 00:20:25";"1,50";"590";"8"
"45460";"2013-05-04 00:20:33";"1,50";"619";"8"
"45463";"2013-05-04 00:37:29";"1,50";"251";"7"
"45464";"2013-05-04 00:44:51";"1,50";"161";"7"
"45465";"2013-05-04 01:10:27";"1,50";"161";"8"
"45466";"2013-05-04 01:14:43";"1,50";"590";"8"
"45470";"2013-05-04 01:35:44";"1,00";"465";"95"
"45471";"2013-05-04 01:35:50";"1,00";"489";"95"
"45473";"2013-05-04 01:38:00";"1,50";"251";"8"
"45475";"2013-05-04 01:58:11";"1,50";"161";"8"
"45496";"2013-05-07 20:17:58";"1,70";"623";"6"
"45497";"2013-05-07 20:18:07";"1,00";"658";"24"
"45498";"2013-05-07 20:20:46";"1,00";"478";"37"
"45499";"2013-05-07 20:20:46";"1,00";"478";"37"
"45500";"2013-05-07 20:20:46";"1,00";"478";"37"
"45501";"2013-05-07 20:20:46";"1,00";"478";"37"
"45502";"2013-05-07 20:20:46";"1,00";"478";"37"
"45503";"2013-05-07 20:20:46";"1,00";"478";"37"
"45504";"2013-05-07 20:20:46";"1,00";"478";"37"
"45505";"2013-05-07 20:20:46";"1,00";"478";"37"
"45506";"2013-05-07 20:36:34";"0,80";"390";"70"
"45507";"2013-05-07 20:36:35";"0,80";"658";"70"
"45508";"2013-05-07 20:36:35";"0,80";"457";"70"
"45516";"2013-05-07 21:06:36";"1,70";"579";"6"
"45521";"2013-05-07 21:24:32";"1,00";"658";"24"
"45523";"2013-05-07 21:32:06";"1,00";"390";"24"
"45525";"2013-05-07 22:06:39";"1,00";"457";"37"
"45526";"2013-05-07 22:06:45";"1,00";"643";"37"
"45562";"2013-05-07 22:53:54";"1,00";"320";"24"
"45565";"2013-05-07 23:01:43";"1,00";"643";"37"
"45566";"2013-05-07 23:01:55";"1,00";"478";"37"
"45567";"2013-05-07 23:02:10";"1,00";"658";"37"
"45568";"2013-05-07 23:02:24";"1,00";"457";"37"
"45569";"2013-05-07 23:02:33";"1,00";"320";"37"
"45570";"2013-05-07 23:02:33";"1,00";"320";"37"
"45571";"2013-05-07 23:02:33";"1,00";"320";"37"
"45572";"2013-05-07 23:02:41";"1,00";"643";"37"
"45594";"2013-05-08 00:03:57";"1,00";"643";"37"
"45595";"2013-05-08 00:03:57";"1,00";"643";"37"
"45596";"2013-05-08 00:04:05";"1,00";"320";"37"
"45597";"2013-05-08 00:04:05";"1,00";"320";"37"
"45598";"2013-05-08 00:04:05";"1,00";"320";"37"
"45599";"2013-05-08 00:04:13";"1,00";"478";"37"
"45600";"2013-05-08 00:04:19";"1,00";"468";"37"
"45617";"2013-05-10 21:49:14";"1,70";"757";"6"
"45622";"2013-05-10 22:19:44";"1,70";"757";"6"
"45628";"2013-05-10 23:11:07";"1,00";"757";"24"
"45629";"2013-05-10 23:11:07";"1,00";"757";"24"
"45631";"2013-05-10 23:21:02";"1,00";"757";"24"
"45635";"2013-05-10 23:35:17";"1,70";"757";"6"
"45669";"2013-05-14 20:19:33";"1,00";"334";"24"
"45683";"2013-05-14 20:50:02";"1,00";"334";"24"
"45701";"2013-05-14 21:56:13";"1,00";"706";"24"
"45712";"2013-05-14 22:09:13";"1,00";"706";"24"
"45718";"2013-05-14 22:21:40";"1,00";"334";"24"
"45722";"2013-05-14 22:28:20";"1,00";"617";"24"
"45723";"2013-05-14 22:28:24";"1,00";"617";"24"
"45730";"2013-05-14 22:48:14";"1,00";"648";"24"
"45736";"2013-05-14 23:10:23";"1,00";"648";"37"
"45737";"2013-05-14 23:10:24";"1,00";"653";"37"
"45738";"2013-05-14 23:10:24";"1,00";"468";"37"
"45739";"2013-05-14 23:11:15";"0,80";"706";"70"
"45746";"2013-05-14 23:16:13";"1,70";"617";"6"
"45750";"2013-05-14 23:21:03";"1,70";"707";"6"
"45753";"2013-05-14 23:26:46";"1,70";"702";"6"
"45754";"2013-05-14 23:28:48";"1,70";"623";"6"
"45773";"2013-05-15 00:25:55";"1,00";"661";"37"
"45774";"2013-05-15 00:25:55";"1,00";"661";"37"
"45775";"2013-05-15 00:26:03";"1,00";"653";"37"
"45776";"2013-05-15 00:26:03";"1,00";"653";"37"
"45777";"2013-05-15 00:26:07";"1,00";"653";"37"
"45778";"2013-05-15 00:26:14";"1,00";"661";"37"
"45779";"2013-05-15 00:26:26";"1,00";"468";"37"
"45780";"2013-05-15 00:26:28";"1,00";"468";"37"
"45791";"2013-05-15 22:30:14";"1,70";"617";"6"
"45794";"2013-05-15 22:39:28";"0,80";"615";"70"
"45803";"2013-05-15 22:51:35";"0,80";"390";"70"
"45818";"2013-05-15 23:12:35";"0,80";"658";"70"
"45821";"2013-05-15 23:22:14";"0,80";"390";"70"
"45823";"2013-05-15 23:23:18";"1,70";"658";"6"
"45825";"2013-05-15 23:23:43";"0,80";"658";"70"
"45840";"2013-05-15 23:34:27";"1,70";"579";"6"
"45844";"2013-05-15 23:37:33";"0,80";"680";"70"
"45852";"2013-05-15 23:54:41";"0,80";"658";"70"
"45855";"2013-05-16 00:03:22";"1,70";"510";"6"
"45878";"2013-05-16 00:45:22";"0,80";"651";"70"
"45898";"2013-05-16 01:19:44";"0,80";"653";"70"
"45903";"2013-05-16 01:26:41";"0,80";"471";"70"
"45906";"2013-05-16 01:31:50";"1,00";"648";"37"
"45907";"2013-05-16 01:31:56";"1,00";"648";"37"
"45908";"2013-05-16 01:32:04";"1,00";"658";"37"
"45909";"2013-05-16 01:32:13";"1,00";"651";"37"
"45914";"2013-05-16 01:59:55";"0,80";"471";"70"
"46040";"2013-05-17 21:27:26";"1,70";"251";"6"
"46041";"2013-05-17 21:27:47";"1,70";"608";"6"
"46044";"2013-05-17 21:32:11";"1,70";"527";"6"
"46054";"2013-05-17 21:52:23";"0,80";"390";"70"
"46057";"2013-05-17 21:56:24";"1,70";"340";"6"
"46061";"2013-05-17 22:11:43";"1,70";"390";"6"
"46062";"2013-05-17 23:07:45";"1,70";"465";"6"
"46063";"2013-05-17 23:17:32";"0,80";"12";"70"
"46064";"2013-05-17 23:20:15";"1,50";"716";"8"
"46065";"2013-05-17 23:20:15";"1,50";"716";"8"
"46069";"2013-05-17 23:39:37";"1,50";"12";"8"
"46070";"2013-05-17 23:39:37";"1,50";"12";"8"
"46071";"2013-05-17 23:39:37";"1,50";"12";"8"
"46072";"2013-05-17 23:39:37";"1,50";"12";"8"
"46104";"2013-05-21 21:24:55";"1,70";"695";"6"
"46133";"2013-05-21 22:28:56";"1,00";"617";"24"
"46134";"2013-05-21 22:29:14";"1,70";"618";"6"
"46154";"2013-05-21 23:21:47";"1,70";"618";"6"
"46159";"2013-05-21 23:25:10";"1,00";"617";"24"
"46160";"2013-05-21 23:26:45";"1,00";"475";"24"
"46184";"2013-05-23 13:51:11";"1,00";"478";"37"
"46187";"2013-05-23 13:51:33";"1,00";"609";"37"
"46194";"2013-05-23 22:29:32";"1,70";"579";"6"
"46229";"2013-05-27 21:36:05";"1,00";"658";"24"
"46230";"2013-05-27 21:38:46";"1,70";"659";"6"
"46255";"2013-05-28 00:05:37";"1,00";"658";"24"
"46256";"2013-05-28 00:06:12";"0,80";"659";"70"
"46260";"2013-05-28 01:06:09";"1,00";"390";"24"
"46261";"2013-05-28 01:21:34";"1,00";"457";"24"
"46270";"2013-05-28 20:18:30";"1,00";"334";"24"
"46317";"2013-05-28 22:47:39";"1,70";"702";"6"
"46340";"2013-05-29 00:27:16";"1,70";"579";"6"
"46343";"2013-05-29 00:42:54";"1,70";"579";"6"
"46354";"2013-05-30 21:53:57";"0,80";"586";"70"
"46581";"2013-05-31 20:57:56";"1,70";"462";"6"
"46634";"2013-05-31 23:13:31";"1,70";"707";"6"
"46659";"2013-06-01 00:34:43";"1,70";"614";"6"
"46660";"2013-06-01 00:34:45";"1,70";"614";"6"
"46666";"2013-06-01 00:57:45";"1,50";"320";"8"
"46665";"2013-06-01 00:57:45";"1,00";"320";"37"
"46667";"2013-06-01 00:57:53";"1,00";"653";"37"
"46668";"2013-06-01 00:58:03";"1,00";"609";"37"
"46707";"2013-06-01 22:03:43";"1,00";"373";"24"
"46720";"2013-06-01 22:27:00";"1,00";"658";"24"
"46721";"2013-06-01 22:27:57";"1,70";"373";"6"
"46794";"2013-06-04 21:04:06";"1,00";"334";"24"
"46817";"2013-06-04 21:47:32";"1,00";"334";"24"
"46831";"2013-06-04 22:26:28";"1,70";"752";"6"
"46833";"2013-06-04 22:33:40";"1,70";"699";"6"
"46834";"2013-06-04 22:33:40";"1,70";"699";"6"
"46853";"2013-06-04 22:56:36";"0,80";"460";"70"
"46860";"2013-06-04 23:02:00";"1,00";"334";"24"
"46865";"2013-06-04 23:08:07";"1,70";"393";"6"
"46866";"2013-06-04 23:08:07";"1,70";"393";"6"
"46878";"2013-06-04 23:23:53";"1,00";"376";"24"
"46881";"2013-06-04 23:25:30";"1,70";"688";"6"
"46886";"2013-06-04 23:33:15";"1,00";"618";"24"
"46889";"2013-06-04 23:42:11";"0,80";"465";"70"
"46896";"2013-06-04 23:58:43";"1,70";"464";"6"
"46905";"2013-06-05 00:16:25";"1,00";"643";"37"
"46906";"2013-06-05 00:16:25";"1,00";"643";"37"
"46908";"2013-06-05 00:16:39";"1,00";"478";"37"
"46909";"2013-06-05 00:17:16";"1,00";"653";"37"
"46910";"2013-06-05 00:17:22";"1,00";"609";"37"
"47018";"2013-06-06 00:18:27";"1,00";"643";"37"
"47019";"2013-06-06 00:19:29";"1,00";"361";"37"
"47020";"2013-06-06 00:19:29";"1,00";"361";"37"
"47021";"2013-06-06 00:19:30";"1,00";"653";"37"
"47022";"2013-06-06 00:19:30";"1,00";"653";"37"
"47023";"2013-06-06 00:19:30";"1,00";"661";"37"
"47024";"2013-06-06 00:19:30";"1,00";"661";"37"
"47025";"2013-06-06 00:19:31";"1,00";"640";"37"
"47026";"2013-06-06 00:19:31";"1,00";"640";"37"
"47027";"2013-06-06 00:19:43";"1,00";"640";"37"
"47028";"2013-06-06 00:19:48";"1,00";"653";"37"
"47029";"2013-06-06 00:19:55";"1,00";"361";"37"
"47030";"2013-06-06 00:20:08";"1,00";"661";"37"
"47031";"2013-06-06 00:20:10";"1,00";"661";"37"
"47034";"2013-06-06 00:36:50";"1,00";"643";"37"
"47035";"2013-06-06 00:36:56";"1,00";"648";"37"
"47040";"2013-06-06 00:37:39";"1,00";"653";"37"
"47041";"2013-06-06 00:37:46";"1,00";"468";"37"
"47042";"2013-06-06 00:39:12";"1,00";"642";"37"
"47043";"2013-06-06 00:39:13";"1,00";"643";"37"
"47044";"2013-06-06 00:39:13";"1,00";"648";"37"
"47045";"2013-06-06 00:39:13";"1,00";"390";"37"
"47080";"2013-06-06 16:42:04";"1,00";"457";"95"
"47097";"2013-06-06 23:19:57";"1,70";"623";"6"
"47121";"2013-06-07 00:07:22";"1,00";"310";"95"
"47123";"2013-06-07 00:09:46";"1,00";"310";"95"
"47130";"2013-06-07 00:40:26";"1,00";"653";"37"
"47131";"2013-06-07 00:40:27";"1,00";"478";"37"
"47132";"2013-06-07 00:40:27";"1,00";"661";"37"
"47133";"2013-06-07 00:40:28";"1,00";"617";"37"
"47139";"2013-06-07 01:10:29";"1,00";"310";"95"
"47160";"2013-06-08 15:05:35";"1,00";"653";"37"
"47161";"2013-06-08 15:05:35";"1,00";"653";"37"
"47162";"2013-06-08 15:05:35";"1,00";"653";"37"
"47163";"2013-06-08 15:05:35";"1,00";"653";"37"
"47164";"2013-06-08 15:05:35";"1,00";"653";"37"
"47165";"2013-06-08 15:05:35";"1,00";"653";"37"
"47166";"2013-06-08 15:05:35";"1,00";"653";"37"
"47167";"2013-06-08 15:05:35";"1,00";"653";"37"
"47168";"2013-06-08 15:05:35";"1,00";"653";"37"
"47169";"2013-06-08 15:05:35";"1,00";"653";"37"
"47170";"2013-06-08 15:05:35";"1,00";"653";"37"
"47171";"2013-06-08 15:05:35";"1,00";"653";"37"
"47172";"2013-06-08 15:05:35";"1,00";"653";"37"
"47173";"2013-06-08 15:05:35";"1,00";"653";"37"
"47174";"2013-06-08 15:05:35";"1,00";"653";"37"
"47175";"2013-06-08 15:05:35";"1,00";"653";"37"
"47176";"2013-06-08 15:05:35";"1,00";"653";"37"
"47177";"2013-06-08 15:05:35";"1,00";"653";"37"
"47178";"2013-06-08 15:05:35";"1,00";"653";"37"
"47179";"2013-06-08 15:05:35";"1,00";"653";"37"
"47180";"2013-06-08 15:05:35";"1,00";"653";"37"
"47181";"2013-06-08 15:05:35";"1,00";"653";"37"
"47182";"2013-06-08 15:05:35";"1,00";"653";"37"
"47183";"2013-06-08 15:05:35";"1,00";"653";"37"
"47184";"2013-06-08 15:05:35";"1,00";"653";"37"
"47185";"2013-06-08 15:05:35";"1,00";"653";"37"
"47186";"2013-06-08 15:05:35";"1,00";"653";"37"
"47187";"2013-06-08 15:05:35";"1,00";"653";"37"
"47188";"2013-06-08 15:05:35";"1,00";"653";"37"
"47189";"2013-06-08 15:05:35";"1,00";"653";"37"
"47190";"2013-06-08 15:05:35";"1,00";"653";"37"
"47191";"2013-06-08 15:05:35";"1,00";"653";"37"
"47192";"2013-06-08 15:05:35";"1,00";"653";"37"
"47193";"2013-06-08 15:05:35";"1,00";"653";"37"
"47194";"2013-06-08 15:05:35";"1,00";"653";"37"
"47195";"2013-06-08 15:05:35";"1,00";"653";"37"
"47196";"2013-06-08 15:05:35";"1,00";"653";"37"
"47197";"2013-06-08 15:05:35";"1,00";"653";"37"
"47198";"2013-06-08 15:05:35";"1,00";"653";"37"
"47199";"2013-06-08 15:05:35";"1,00";"653";"37"
"47200";"2013-06-08 15:05:35";"1,00";"653";"37"
"47201";"2013-06-08 15:05:35";"1,00";"653";"37"
"47202";"2013-06-08 15:05:35";"1,00";"653";"37"
"47204";"2013-06-09 17:30:18";"1,70";"608";"6"
"47216";"2013-06-10 20:39:03";"1,70";"579";"6"
"47237";"2013-06-11 20:08:09";"1,00";"334";"24"
"47238";"2013-06-11 20:13:13";"1,00";"618";"24"
"47241";"2013-06-11 20:32:14";"1,00";"343";"24"
"47246";"2013-06-11 20:54:30";"1,50";"343";"8"
"47247";"2013-06-11 21:01:24";"1,00";"653";"37"
"47248";"2013-06-11 21:01:24";"1,00";"653";"37"
"47249";"2013-06-11 21:01:24";"1,00";"653";"37"
"47250";"2013-06-11 21:01:24";"1,00";"653";"37"
"47251";"2013-06-11 21:01:24";"1,00";"653";"37"
"47257";"2013-06-11 21:17:15";"1,70";"699";"6"
"47258";"2013-06-11 21:17:17";"0,80";"699";"70"
"47270";"2013-06-11 21:40:17";"0,80";"343";"70"
"47278";"2013-06-11 22:11:57";"1,00";"343";"37"
"47279";"2013-06-11 22:11:57";"1,00";"343";"37"
"47280";"2013-06-11 22:11:58";"1,00";"390";"37"
"47281";"2013-06-11 22:11:58";"1,00";"390";"37"
"47304";"2013-06-11 22:49:30";"1,00";"618";"24"
"47305";"2013-06-11 22:50:01";"1,00";"376";"24"
"47306";"2013-06-11 22:50:01";"1,00";"376";"24"
"47309";"2013-06-11 22:54:28";"1,00";"334";"24"
"47331";"2013-06-11 23:55:38";"1,00";"489";"24"
"47335";"2013-06-12 00:06:41";"1,00";"371";"24"
"47336";"2013-06-12 00:25:13";"1,00";"343";"37"
"47337";"2013-06-12 00:25:13";"1,00";"343";"37"
"47346";"2013-06-12 22:29:02";"0,80";"651";"70"
"47353";"2013-06-12 22:50:32";"1,00";"658";"24"
"47354";"2013-06-12 22:50:54";"1,70";"617";"6"
"47356";"2013-06-12 22:51:14";"0,80";"659";"70"
"47360";"2013-06-12 23:01:00";"0,80";"320";"70"
"47361";"2013-06-12 23:03:05";"1,00";"658";"24"
"47362";"2013-06-12 23:03:40";"1,70";"659";"6"
"47370";"2013-06-12 23:16:31";"0,80";"651";"70"
"47371";"2013-06-12 23:16:37";"0,80";"320";"70"
"47378";"2013-06-12 23:25:06";"1,00";"658";"24"
"47379";"2013-06-12 23:26:28";"1,70";"361";"6"
"47384";"2013-06-12 23:32:25";"1,70";"618";"6"
"47386";"2013-06-12 23:40:49";"0,80";"659";"70"
"47389";"2013-06-12 23:50:28";"1,00";"658";"24"
"47395";"2013-06-13 00:25:24";"0,80";"659";"70"
"47408";"2013-06-13 12:14:16";"1,70";"615";"6"
"47409";"2013-06-13 12:14:29";"1,70";"643";"6"
"47434";"2013-06-13 23:05:59";"1,70";"590";"6"
"47515";"2013-06-18 21:12:45";"1,70";"699";"6"
"47534";"2013-06-18 21:46:34";"1,00";"334";"24"
"47562";"2013-06-18 22:44:16";"1,00";"617";"24"
"47567";"2013-06-18 22:48:20";"1,00";"334";"24"
"47568";"2013-06-18 22:50:08";"1,00";"610";"24"
"47577";"2013-06-18 23:07:26";"1,70";"675";"6"
"47578";"2013-06-18 23:07:40";"1,00";"617";"24"
"47589";"2013-06-18 23:19:34";"1,70";"590";"6"
"47610";"2013-06-18 23:51:08";"1,00";"675";"24"
"47617";"2013-06-19 00:10:05";"1,00";"665";"24"
"47626";"2013-06-19 00:29:37";"1,00";"706";"24"
"47628";"2013-06-19 00:40:23";"1,00";"706";"24"
"47648";"2013-06-19 22:16:01";"1,70";"597";"6"
"47649";"2013-06-19 22:16:01";"1,70";"597";"6"
"47651";"2013-06-19 22:29:27";"1,00";"651";"24"
"47664";"2013-06-19 22:55:35";"0,80";"460";"70"
"47672";"2013-06-19 23:01:56";"0,80";"215";"70"
"47677";"2013-06-19 23:03:55";"1,70";"529";"6"
"47682";"2013-06-19 23:08:23";"1,00";"651";"24"
"47685";"2013-06-19 23:20:18";"1,70";"597";"6"
"47689";"2013-06-19 23:29:10";"0,80";"590";"70"
"47699";"2013-06-19 23:52:49";"1,00";"651";"24"
"47700";"2013-06-19 23:52:58";"1,00";"658";"24"
"47704";"2013-06-19 23:58:34";"1,00";"706";"24"
"47711";"2013-06-20 00:14:57";"1,00";"706";"24"
"47721";"2013-06-20 00:45:42";"1,00";"640";"24"
"47727";"2013-06-20 01:01:27";"1,00";"360";"24"
"47733";"2013-06-20 01:23:36";"1,00";"361";"24"
"47734";"2013-06-20 01:24:30";"1,00";"361";"37"
"47735";"2013-06-20 01:34:31";"1,00";"360";"24"
"47737";"2013-06-20 01:36:49";"0,80";"640";"70"
"47903";"2013-06-21 21:03:41";"1,00";"320";"37"
"47904";"2013-06-21 21:03:41";"1,00";"320";"37"
"47905";"2013-06-21 21:03:41";"1,00";"320";"37"
"47906";"2013-06-21 21:03:41";"1,00";"320";"37"
"47907";"2013-06-21 21:03:41";"1,00";"320";"37"
"47908";"2013-06-21 21:03:41";"1,00";"320";"37"
"47909";"2013-06-21 21:03:41";"1,00";"320";"37"
"47910";"2013-06-21 21:03:41";"1,00";"320";"37"
"47911";"2013-06-21 21:03:41";"1,00";"320";"37"
"47912";"2013-06-21 21:03:41";"1,00";"320";"37"
"47913";"2013-06-21 21:03:41";"1,00";"320";"37"
"47914";"2013-06-21 21:03:41";"1,00";"320";"37"
